season,week,celebrity_name,estimated_fan_share_basic,confidence_basic,n_valid_sims_basic,estimated_fan_share_bayesian,confidence_bayesian,n_valid_sims_bayesian,prior_strength,posterior_strength,fan_share_diff,confidence_diff
7,3,Warren Sapp,0.111111,,0,0.10952876859970076,,0,14.400000000000004,14.400000000000004,-0.0015822314002992416,
7,3,Toni Braxton,0.111111,,0,0.10940599379028354,,0,14.400000000000004,14.400000000000004,-0.0017050062097164614,
7,3,Lance Bass,0.111111,,0,0.11065410101443571,,0,14.400000000000004,14.400000000000004,-0.0004568989855642941,
7,3,Rocco DiSpirito,0.111111,,0,0.11392791890180308,,0,14.400000000000004,14.400000000000004,0.0028169189018030782,
7,3,Brooke Burke,0.111111,,0,0.1090899648312723,,0,14.400000000000004,14.400000000000004,-0.002021035168727703,
7,4,Cloris Leachman,0.120566,0.2822,2822,0.12915624725097893,0.2277,2277,14.400000000000004,16.400000000000006,0.008590247250978927,-0.05449999999999999
7,4,Susan Lucci,0.118771,0.2822,2822,0.11758935121249087,0.2277,2277,14.400000000000004,16.400000000000006,-0.0011816487875091347,-0.05449999999999999
7,4,Cody Linley,0.122637,0.2822,2822,0.11863796504484729,0.2277,2277,14.400000000000004,16.400000000000006,-0.0039990349551527055,-0.05449999999999999
7,4,Maurice Greene,0.13034,0.2822,2822,0.12623886306610702,0.2277,2277,14.400000000000004,16.400000000000006,-0.004101136933892996,-0.05449999999999999
7,4,Warren Sapp,0.127873,0.2822,2822,0.12004201329388595,0.2277,2277,14.400000000000004,16.400000000000006,-0.00783098670611404,-0.05449999999999999
7,4,Toni Braxton,0.126761,0.2822,2822,0.12297521312972173,0.2277,2277,14.400000000000004,16.400000000000006,-0.0037857868702782793,-0.05449999999999999
7,4,Lance Bass,0.117272,0.2822,2822,0.11920086159043468,0.2277,2277,14.400000000000004,16.400000000000006,0.0019288615904346773,-0.05449999999999999
7,4,Rocco DiSpirito,0.015822,0.2822,2822,0.032321363569377884,0.2277,2277,14.400000000000004,16.400000000000006,0.016499363569377885,-0.05449999999999999
7,4,Brooke Burke,0.119958,0.2822,2822,0.11383812184215612,0.2277,2277,14.400000000000004,16.400000000000006,-0.006119878157843872,-0.05449999999999999
7,5,Cloris Leachman,0.153954,0.1768,1768,0.154226220051427,0.1854,1854,16.400000000000002,18.400000000000006,0.00027222005142699124,0.008599999999999997
7,5,Susan Lucci,0.152864,0.1768,1768,0.13930902505208567,0.1854,1854,16.400000000000002,18.400000000000006,-0.013554974947914328,0.008599999999999997
7,5,Cody Linley,0.130009,0.1768,1768,0.13033417272496647,0.1854,1854,16.400000000000002,18.400000000000006,0.00032517272496646044,0.008599999999999997
7,5,Maurice Greene,0.130208,0.1768,1768,0.1344130451855199,0.1854,1854,16.400000000000002,18.400000000000006,0.004205045185519923,0.008599999999999997
7,5,Warren Sapp,0.137561,0.1768,1768,0.13456220220170012,0.1854,1854,16.400000000000002,18.400000000000006,-0.002998797798299868,0.008599999999999997
7,5,Toni Braxton,0.015273,0.1768,1768,0.03930831668986845,0.1854,1854,16.400000000000002,18.400000000000006,0.024035316689868448,0.008599999999999997
7,5,Lance Bass,0.158139,0.1768,1768,0.14370360556729123,0.1854,1854,16.400000000000002,18.400000000000006,-0.014435394432708776,0.008599999999999997
7,5,Brooke Burke,0.121992,0.1768,1768,0.12414341252714152,0.1854,1854,16.400000000000002,18.400000000000006,0.0021514125271415163,0.008599999999999997
7,6,Cloris Leachman,0.032211,0.4046,4046,0.07602973933176208,0.3556,3556,18.400000000000006,20.40000000000001,0.04381873933176208,-0.04899999999999999
7,6,Susan Lucci,0.161663,0.4046,4046,0.15617164194522254,0.3556,3556,18.400000000000006,20.40000000000001,-0.005491358054777462,-0.04899999999999999
7,6,Cody Linley,0.162119,0.4046,4046,0.15342564812390722,0.3556,3556,18.400000000000006,20.40000000000001,-0.008693351876092797,-0.04899999999999999
7,6,Maurice Greene,0.16853,0.4046,4046,0.163157191809953,0.3556,3556,18.400000000000006,20.40000000000001,-0.005372808190047013,-0.04899999999999999
7,6,Warren Sapp,0.159285,0.4046,4046,0.15213785134943109,0.3556,3556,18.400000000000006,20.40000000000001,-0.007147148650568924,-0.04899999999999999
7,6,Lance Bass,0.157166,0.4046,4046,0.1503669978681634,0.3556,3556,18.400000000000006,20.40000000000001,-0.006799002131836596,-0.04899999999999999
7,6,Brooke Burke,0.159025,0.4046,4046,0.14871092957156087,0.3556,3556,18.400000000000006,20.40000000000001,-0.010314070428439126,-0.04899999999999999
7,7,Susan Lucci,0.023322,0.1686,1686,0.07370672532618192,0.162,1620,20.400000000000013,22.40000000000001,0.05038472532618192,-0.006599999999999995
7,7,Cody Linley,0.216552,0.1686,1686,0.19161160545392555,0.162,1620,20.400000000000013,22.40000000000001,-0.02494039454607444,-0.006599999999999995
7,7,Maurice Greene,0.185967,0.1686,1686,0.18511880070757844,0.162,1620,20.400000000000013,22.40000000000001,-0.0008481992924215531,-0.006599999999999995
7,7,Warren Sapp,0.217626,0.1686,1686,0.19499117139481117,0.162,1620,20.400000000000013,22.40000000000001,-0.02263482860518881,-0.006599999999999995
7,7,Lance Bass,0.188106,0.1686,1686,0.18427189027633706,0.162,1620,20.400000000000013,22.40000000000001,-0.0038341097236629373,-0.006599999999999995
7,7,Brooke Burke,0.168427,0.1686,1686,0.1702998068411656,0.162,1620,20.400000000000013,22.40000000000001,0.001872806841165614,-0.006599999999999995
7,8,Cody Linley,0.258976,0.2528,2528,0.22639262585302555,0.2366,2366,22.40000000000001,24.400000000000013,-0.03258337414697443,-0.01620000000000002
7,8,Maurice Greene,0.034018,0.2528,2528,0.11276561508611738,0.2366,2366,22.40000000000001,24.400000000000013,0.07874761508611738,-0.01620000000000002
7,8,Warren Sapp,0.234246,0.2528,2528,0.21886876795880886,0.2366,2366,22.40000000000001,24.400000000000013,-0.015377232041191152,-0.01620000000000002
7,8,Lance Bass,0.245129,0.2528,2528,0.22849199953083474,0.2366,2366,22.40000000000001,24.400000000000013,-0.016637000469165275,-0.01620000000000002
7,8,Brooke Burke,0.227632,0.2528,2528,0.21348099157121359,0.2366,2366,22.40000000000001,24.400000000000013,-0.014151008428786416,-0.01620000000000002
7,9,Cody Linley,0.056299,0.3123,3123,0.16597418101201325,0.3374,3374,24.400000000000013,26.40000000000001,0.10967518101201325,0.025099999999999956
7,9,Warren Sapp,0.321914,0.3123,3123,0.2825582597944226,0.3374,3374,24.400000000000013,26.40000000000001,-0.03935574020557736,0.025099999999999956
7,9,Lance Bass,0.29595,0.3123,3123,0.2709479491357176,0.3374,3374,24.400000000000013,26.40000000000001,-0.025002050864282366,0.025099999999999956
7,9,Brooke Burke,0.325837,0.3123,3123,0.2805196100578473,0.3374,3374,24.400000000000013,26.40000000000001,-0.045317389942152675,0.025099999999999956
7,10,Warren Sapp,0.333333,,0,0.335901183760031,,0,26.400000000000013,26.400000000000013,0.0025681837600309843,
7,10,Lance Bass,0.333333,,0,0.337418449719911,,0,26.400000000000013,26.400000000000013,0.004085449719910983,
7,10,Brooke Burke,0.333333,,0,0.32668036652005805,,0,26.400000000000013,26.400000000000013,-0.006652633479941938,
8,1,Gilles Marini,0.076923,,0,0.07692307692307691,,0,10.400000000000002,10.400000000000002,7.692307690820854e-08,
8,1,Denise Richards,0.076923,,0,0.07692307692307691,,0,10.400000000000002,10.400000000000002,7.692307690820854e-08,
8,1,David Alan Grier,0.076923,,0,0.07692307692307691,,0,10.400000000000002,10.400000000000002,7.692307690820854e-08,
8,1,Lawrence Taylor,0.076923,,0,0.07692307692307691,,0,10.400000000000002,10.400000000000002,7.692307690820854e-08,
8,1,Ty Murray,0.076923,,0,0.07692307692307691,,0,10.400000000000002,10.400000000000002,7.692307690820854e-08,
8,1,Shawn Johnson,0.076923,,0,0.07692307692307691,,0,10.400000000000002,10.400000000000002,7.692307690820854e-08,
8,1,Steve Wozniak,0.076923,,0,0.07692307692307691,,0,10.400000000000002,10.400000000000002,7.692307690820854e-08,
8,1,Belinda Carlisle,0.076923,,0,0.07692307692307691,,0,10.400000000000002,10.400000000000002,7.692307690820854e-08,
8,1,Chuck Wicks,0.076923,,0,0.07692307692307691,,0,10.400000000000002,10.400000000000002,7.692307690820854e-08,
8,1,Lil' Kim,0.076923,,0,0.07692307692307691,,0,10.400000000000002,10.400000000000002,7.692307690820854e-08,
8,1,Steve-O,0.076923,,0,0.07692307692307691,,0,10.400000000000002,10.400000000000002,7.692307690820854e-08,
8,1,Holly Madison,0.076923,,0,0.07692307692307691,,0,10.400000000000002,10.400000000000002,7.692307690820854e-08,
8,1,Melissa Rycroft,0.076923,,0,0.07692307692307691,,0,10.400000000000002,10.400000000000002,7.692307690820854e-08,
8,2,Gilles Marini,0.074816,0.1121,1121,0.07942227544455878,0.1065,1065,10.400000000000002,12.4,0.004606275444558786,-0.005600000000000008
8,2,Denise Richards,0.075576,0.1121,1121,0.07727100875352047,0.1065,1065,10.400000000000002,12.4,0.001695008753520466,-0.005600000000000008
8,2,David Alan Grier,0.092523,0.1121,1121,0.08865169992409816,0.1065,1065,10.400000000000002,12.4,-0.0038713000759018346,-0.005600000000000008
8,2,Lawrence Taylor,0.081597,0.1121,1121,0.07795303042803804,0.1065,1065,10.400000000000002,12.4,-0.003643969571961961,-0.005600000000000008
8,2,Ty Murray,0.080438,0.1121,1121,0.08037450608368647,0.1065,1065,10.400000000000002,12.4,-6.349391631352286e-05,-0.005600000000000008
8,2,Shawn Johnson,0.073303,0.1121,1121,0.07490066250509324,0.1065,1065,10.400000000000002,12.4,0.0015976625050932447,-0.005600000000000008
8,2,Steve Wozniak,0.094241,0.1121,1121,0.09087841594998343,0.1065,1065,10.400000000000002,12.4,-0.003362584050016576,-0.005600000000000008
8,2,Belinda Carlisle,0.00667,0.1121,1121,0.0065320982514831824,0.1065,1065,10.400000000000002,12.4,-0.00013790174851681727,-0.005600000000000008
8,2,Chuck Wicks,0.081909,0.1121,1121,0.07953211959915929,0.1065,1065,10.400000000000002,12.4,-0.0023768804008407057,-0.005600000000000008
8,2,Lil' Kim,0.077927,0.1121,1121,0.07694670228830729,0.1065,1065,10.400000000000002,12.4,-0.0009802977116927097,-0.005600000000000008
8,2,Steve-O,0.10096,0.1121,1121,0.10333688522080517,0.1065,1065,10.400000000000002,12.4,0.002376885220805175,-0.005600000000000008
8,2,Holly Madison,0.085239,0.1121,1121,0.08625646781761852,0.1065,1065,10.400000000000002,12.4,0.0010174678176185226,-0.005600000000000008
8,2,Melissa Rycroft,0.0748,0.1121,1121,0.07794412773364826,0.1065,1065,10.400000000000002,12.4,0.00314412773364825,-0.005600000000000008
8,3,Gilles Marini,0.085127,0.1547,1547,0.08128707840559499,0.1658,1658,12.4,14.400000000000002,-0.0038399215944050075,0.011099999999999999
8,3,Denise Richards,0.01115,0.1547,1547,0.014975362551447246,0.1658,1658,12.4,14.400000000000002,0.003825362551447246,0.011099999999999999
8,3,David Alan Grier,0.082144,0.1547,1547,0.08359088750438051,0.1658,1658,12.4,14.400000000000002,0.0014468875043805174,0.011099999999999999
8,3,Lawrence Taylor,0.085135,0.1547,1547,0.09047419587532235,0.1658,1658,12.4,14.400000000000002,0.005339195875322347,0.011099999999999999
8,3,Ty Murray,0.089035,0.1547,1547,0.08286619459706179,0.1658,1658,12.4,14.400000000000002,-0.00616880540293821,0.011099999999999999
8,3,Shawn Johnson,0.081956,0.1547,1547,0.0815628928307808,0.1658,1658,12.4,14.400000000000002,-0.00039310716921919786,0.011099999999999999
8,3,Steve Wozniak,0.12656,0.1547,1547,0.12236937994295652,0.1658,1658,12.4,14.400000000000002,-0.004190620057043487,0.011099999999999999
8,3,Chuck Wicks,0.08323,0.1547,1547,0.0822446917431109,0.1658,1658,12.4,14.400000000000002,-0.0009853082568890975,0.011099999999999999
8,3,Lil' Kim,0.081342,0.1547,1547,0.08514579276430813,0.1658,1658,12.4,14.400000000000002,0.003803792764308131,0.011099999999999999
8,3,Steve-O,0.101285,0.1547,1547,0.10354539731829712,0.1658,1658,12.4,14.400000000000002,0.002260397318297122,0.011099999999999999
8,3,Holly Madison,0.092587,0.1547,1547,0.09267317458956142,0.1658,1658,12.4,14.400000000000002,8.617458956142188e-05,0.011099999999999999
8,3,Melissa Rycroft,0.08045,0.1547,1547,0.07926495187717807,0.1658,1658,12.4,14.400000000000002,-0.0011850481228219273,0.011099999999999999
8,4,Gilles Marini,0.092871,0.3627,3627,0.0934393862613028,0.3069,3069,14.400000000000006,16.400000000000006,0.0005683862613028029,-0.055800000000000016
8,4,David Alan Grier,0.098819,0.3627,3627,0.09548294515685034,0.3069,3069,14.400000000000006,16.400000000000006,-0.003336054843149666,-0.055800000000000016
8,4,Lawrence Taylor,0.097519,0.3627,3627,0.09967901401175655,0.3069,3069,14.400000000000006,16.400000000000006,0.002160014011756556,-0.055800000000000016
8,4,Ty Murray,0.093801,0.3627,3627,0.09442499902139011,0.3069,3069,14.400000000000006,16.400000000000006,0.000623999021390112,-0.055800000000000016
8,4,Shawn Johnson,0.096354,0.3627,3627,0.09105409408908172,0.3069,3069,14.400000000000006,16.400000000000006,-0.005299905910918279,-0.055800000000000016
8,4,Steve Wozniak,0.01788,0.3627,3627,0.028848632509238425,0.3069,3069,14.400000000000006,16.400000000000006,0.010968632509238425,-0.055800000000000016
8,4,Chuck Wicks,0.097431,0.3627,3627,0.09356653414413196,0.3069,3069,14.400000000000006,16.400000000000006,-0.0038644658558680406,-0.055800000000000016
8,4,Lil' Kim,0.098664,0.3627,3627,0.09295939908690075,0.3069,3069,14.400000000000006,16.400000000000006,-0.005704600913099253,-0.055800000000000016
8,4,Steve-O,0.106753,0.3627,3627,0.11120112285408831,0.3069,3069,14.400000000000006,16.400000000000006,0.004448122854088313,-0.055800000000000016
8,4,Holly Madison,0.103273,0.3627,3627,0.10851414603494453,0.3069,3069,14.400000000000006,16.400000000000006,0.005241146034944522,-0.055800000000000016
8,4,Melissa Rycroft,0.096636,0.3627,3627,0.09082972683031496,0.3069,3069,14.400000000000006,16.400000000000006,-0.0058062731696850445,-0.055800000000000016
8,5,Gilles Marini,0.114799,0.1262,1262,0.11328134274045754,0.1292,1292,16.400000000000002,18.400000000000002,-0.0015176572595424626,0.0030000000000000027
8,5,David Alan Grier,0.011366,0.1262,1262,0.028218579423953463,0.1292,1292,16.400000000000002,18.400000000000002,0.016852579423953462,0.0030000000000000027
8,5,Lawrence Taylor,0.143414,0.1262,1262,0.12552699326265493,0.1292,1292,16.400000000000002,18.400000000000002,-0.017887006737345085,0.0030000000000000027
8,5,Ty Murray,0.131361,0.1262,1262,0.1263333173065036,0.1292,1292,16.400000000000002,18.400000000000002,-0.005027682693496405,0.0030000000000000027
8,5,Shawn Johnson,0.111328,0.1262,1262,0.1130609417484662,0.1292,1292,16.400000000000002,18.400000000000002,0.0017329417484662074,0.0030000000000000027
8,5,Chuck Wicks,0.118197,0.1262,1262,0.1202975973163446,0.1292,1292,16.400000000000002,18.400000000000002,0.002100597316344599,0.0030000000000000027
8,5,Lil' Kim,0.1067,0.1262,1262,0.11381039918915864,0.1292,1292,16.400000000000002,18.400000000000002,0.0071103991891586366,0.0030000000000000027
8,5,Steve-O,0.151263,0.1262,1262,0.1438332753254192,0.1292,1292,16.400000000000002,18.400000000000002,-0.0074297246745808065,0.0030000000000000027
8,5,Melissa Rycroft,0.111572,0.1262,1262,0.11563755368704236,0.1292,1292,16.400000000000002,18.400000000000002,0.004065553687042353,0.0030000000000000027
8,6,Gilles Marini,0.134828,0.3387,3387,0.1288010063998156,0.2659,2659,18.400000000000006,20.40000000000001,-0.0060269936001844104,-0.07279999999999998
8,6,Lawrence Taylor,0.141329,0.3387,3387,0.14283916327212323,0.2659,2659,18.400000000000006,20.40000000000001,0.0015101632721232217,-0.07279999999999998
8,6,Ty Murray,0.152321,0.3387,3387,0.1462489637985806,0.2659,2659,18.400000000000006,20.40000000000001,-0.006072036201419412,-0.07279999999999998
8,6,Shawn Johnson,0.137524,0.3387,3387,0.12698400851013672,0.2659,2659,18.400000000000006,20.40000000000001,-0.010539991489863287,-0.07279999999999998
8,6,Chuck Wicks,0.138752,0.3387,3387,0.1379611651087224,0.2659,2659,18.400000000000006,20.40000000000001,-0.0007908348912775975,-0.07279999999999998
8,6,Lil' Kim,0.135773,0.3387,3387,0.13031067355206513,0.2659,2659,18.400000000000006,20.40000000000001,-0.005462326447934873,-0.07279999999999998
8,6,Steve-O,0.024559,0.3387,3387,0.05802961694754129,0.2659,2659,18.400000000000006,20.40000000000001,0.03347061694754129,-0.07279999999999998
8,6,Melissa Rycroft,0.134914,0.3387,3387,0.12882540241101523,0.2659,2659,18.400000000000006,20.40000000000001,-0.006088597588984779,-0.07279999999999998
8,7,Gilles Marini,0.160221,0.3014,3014,0.15557897867639311,0.2645,2645,20.40000000000001,22.400000000000006,-0.0046420213236068875,-0.03689999999999999
8,7,Lawrence Taylor,0.023846,0.3014,3014,0.06697972723401895,0.2645,2645,20.40000000000001,22.400000000000006,0.04313372723401895,-0.03689999999999999
8,7,Ty Murray,0.170496,0.3014,3014,0.16412319085229937,0.2645,2645,20.40000000000001,22.400000000000006,-0.0063728091477006366,-0.03689999999999999
8,7,Shawn Johnson,0.157961,0.3014,3014,0.15234185887525759,0.2645,2645,20.40000000000001,22.400000000000006,-0.005619141124742405,-0.03689999999999999
8,7,Chuck Wicks,0.167118,0.3014,3014,0.15620739073923157,0.2645,2645,20.40000000000001,22.400000000000006,-0.010910609260768422,-0.03689999999999999
8,7,Lil' Kim,0.161785,0.3014,3014,0.15606647804118662,0.2645,2645,20.40000000000001,22.400000000000006,-0.005718521958813394,-0.03689999999999999
8,7,Melissa Rycroft,0.158573,0.3014,3014,0.14870237558161342,0.2645,2645,20.40000000000001,22.400000000000006,-0.00987062441838657,-0.03689999999999999
8,8,Gilles Marini,0.189721,0.1908,1908,0.1775539940476198,0.1692,1692,22.400000000000006,24.40000000000001,-0.012167005952380211,-0.021600000000000008
8,8,Ty Murray,0.194929,0.1908,1908,0.18954653329893484,0.1692,1692,22.400000000000006,24.40000000000001,-0.005382466701065153,-0.021600000000000008
8,8,Shawn Johnson,0.193101,0.1908,1908,0.18268736148883039,0.1692,1692,22.400000000000006,24.40000000000001,-0.01041363851116961,-0.021600000000000008
8,8,Chuck Wicks,0.021658,0.1908,1908,0.07731900100879927,0.1692,1692,22.400000000000006,24.40000000000001,0.05566100100879927,-0.021600000000000008
8,8,Lil' Kim,0.174434,0.1908,1908,0.18071892736392442,0.1692,1692,22.400000000000006,24.40000000000001,0.006284927363924414,-0.021600000000000008
8,8,Melissa Rycroft,0.226157,0.1908,1908,0.19217418279189133,0.1692,1692,22.400000000000006,24.40000000000001,-0.03398281720810867,-0.021600000000000008
8,9,Gilles Marini,0.234582,0.2146,2146,0.21809002813077852,0.2155,2155,24.400000000000013,26.400000000000013,-0.016491971869221494,0.0008999999999999841
8,9,Ty Murray,0.2704,0.2146,2146,0.24150122607063296,0.2155,2155,24.400000000000013,26.400000000000013,-0.028898773929367016,0.0008999999999999841
8,9,Shawn Johnson,0.229418,0.2146,2146,0.21735138775393298,0.2155,2155,24.400000000000013,26.400000000000013,-0.012066612246067032,0.0008999999999999841
8,9,Lil' Kim,0.033713,0.2146,2146,0.11046684542288086,0.2155,2155,24.400000000000013,26.400000000000013,0.07675384542288086,0.0008999999999999841
8,9,Melissa Rycroft,0.231887,0.2146,2146,0.21259051262177442,0.2155,2155,24.400000000000013,26.400000000000013,-0.01929648737822559,0.0008999999999999841
8,10,Gilles Marini,0.298936,0.3414,3414,0.26758514939048433,0.3531,3531,26.400000000000013,28.400000000000013,-0.031350850609515646,0.011700000000000044
8,10,Ty Murray,0.06033,0.3414,3414,0.1790818536818138,0.3531,3531,26.400000000000013,28.400000000000013,0.11875185368181382,0.011700000000000044
8,10,Shawn Johnson,0.323901,0.3414,3414,0.27319138413113214,0.3531,3531,26.400000000000013,28.400000000000013,-0.05070961586886785,0.011700000000000044
8,10,Melissa Rycroft,0.316833,0.3414,3414,0.2801416127965694,0.3531,3531,26.400000000000013,28.400000000000013,-0.03669138720343057,0.011700000000000044
8,11,Gilles Marini,0.333333,,0,0.33376291073633074,,0,28.40000000000001,28.40000000000001,0.00042991073633075194,
8,11,Shawn Johnson,0.333333,,0,0.33216350212810486,,0,28.40000000000001,28.40000000000001,-0.001169497871895131,
8,11,Melissa Rycroft,0.333333,,0,0.33407358713556445,,0,28.40000000000001,28.40000000000001,0.0007405871355644633,
9,1,Ashley Hamiliton,0.006095,0.1686,1686,0.006245871571684729,0.173,1730,12.8,14.800000000000002,0.0001508715716847294,0.004399999999999987
9,1,Debi Mazar,0.066094,0.1686,1686,0.0658837389701333,0.173,1730,12.8,14.800000000000002,-0.0002102610298666957,0.004399999999999987
9,1,Melissa Joan Hart,0.065062,0.1686,1686,0.06430628745176908,0.173,1730,12.8,14.800000000000002,-0.0007557125482309107,0.004399999999999987
9,1,Mark Dacascos,0.063058,0.1686,1686,0.06623823944557028,0.173,1730,12.8,14.800000000000002,0.0031802394455702765,0.004399999999999987
9,1,Chuck Liddell,0.067271,0.1686,1686,0.0656663152321213,0.173,1730,12.8,14.800000000000002,-0.0016046847678787002,0.004399999999999987
9,1,Natalie Coughlin,0.06578,0.1686,1686,0.06214955381028069,0.173,1730,12.8,14.800000000000002,-0.003630446189719312,0.004399999999999987
9,1,Louie Vito,0.063625,0.1686,1686,0.06348802942896213,0.173,1730,12.8,14.800000000000002,-0.00013697057103786991,0.004399999999999987
9,1,Michael Irvin,0.074031,0.1686,1686,0.07553872389419522,0.173,1730,12.8,14.800000000000002,0.0015077238941952203,0.004399999999999987
9,1,Joanna Krupa,0.059374,0.1686,1686,0.06149896489625464,0.173,1730,12.8,14.800000000000002,0.00212496489625464,0.004399999999999987
9,1,Kathy Ireland,0.068712,0.1686,1686,0.06720780976510878,0.173,1730,12.8,14.800000000000002,-0.00150419023489122,0.004399999999999987
9,1,Tom DeLay,0.07098,0.1686,1686,0.0701321665014964,0.173,1730,12.8,14.800000000000002,-0.0008478334985036057,0.004399999999999987
9,1,Macy Gray,0.074083,0.1686,1686,0.07314471348898613,0.173,1730,12.8,14.800000000000002,-0.0009382865110138666,0.004399999999999987
9,1,Aaron Carter,0.063859,0.1686,1686,0.06250640660581104,0.173,1730,12.8,14.800000000000002,-0.0013525933941889584,0.004399999999999987
9,1,Mya,0.06511,0.1686,1686,0.06390421805204073,0.173,1730,12.8,14.800000000000002,-0.0012057819479592696,0.004399999999999987
9,1,Donny Osmond,0.064129,0.1686,1686,0.06605365102778847,0.173,1730,12.8,14.800000000000002,0.0019246510277884654,0.004399999999999987
9,1,Kelly Osbourne,0.062736,0.1686,1686,0.06603530985779776,0.173,1730,12.8,14.800000000000002,0.0032993098577977636,0.004399999999999987
9,2,Debi Mazar,0.073534,0.1631,1631,0.07615886087818623,0.1449,1449,14.800000000000004,16.800000000000008,0.002624860878186225,-0.018199999999999994
9,2,Melissa Joan Hart,0.078487,0.1631,1631,0.0769257282932469,0.1449,1449,14.800000000000004,16.800000000000008,-0.0015612717067531034,-0.018199999999999994
9,2,Mark Dacascos,0.074171,0.1631,1631,0.0769559297770801,0.1449,1449,14.800000000000004,16.800000000000008,0.0027849297770801,-0.018199999999999994
9,2,Chuck Liddell,0.079782,0.1631,1631,0.07745765929662483,0.1449,1449,14.800000000000004,16.800000000000008,-0.0023243407033751717,-0.018199999999999994
9,2,Natalie Coughlin,0.075831,0.1631,1631,0.07390151137132576,0.1449,1449,14.800000000000004,16.800000000000008,-0.0019294886286742308,-0.018199999999999994
9,2,Louie Vito,0.081248,0.1631,1631,0.07725933558966343,0.1449,1449,14.800000000000004,16.800000000000008,-0.003988664410336573,-0.018199999999999994
9,2,Michael Irvin,0.078299,0.1631,1631,0.077170227204704,0.1449,1449,14.800000000000004,16.800000000000008,-0.0011287727952959958,-0.018199999999999994
9,2,Joanna Krupa,0.075865,0.1631,1631,0.07722643817000513,0.1449,1449,14.800000000000004,16.800000000000008,0.0013614381700051276,-0.018199999999999994
9,2,Kathy Ireland,0.005925,0.1631,1631,0.008431742712922767,0.1449,1449,14.800000000000004,16.800000000000008,0.002506742712922767,-0.018199999999999994
9,2,Tom DeLay,0.081626,0.1631,1631,0.08082634936301417,0.1449,1449,14.800000000000004,16.800000000000008,-0.000799650636985838,-0.018199999999999994
9,2,Aaron Carter,0.071508,0.1631,1631,0.07510834816742537,0.1449,1449,14.800000000000004,16.800000000000008,0.0036003481674253685,-0.018199999999999994
9,2,Mya,0.074317,0.1631,1631,0.0739714273817617,0.1449,1449,14.800000000000004,16.800000000000008,-0.0003455726182382962,-0.018199999999999994
9,2,Donny Osmond,0.070641,0.1631,1631,0.06960992146171315,0.1449,1449,14.800000000000004,16.800000000000008,-0.0010310785382868504,-0.018199999999999994
9,2,Kelly Osbourne,0.078766,0.1631,1631,0.07899652033232626,0.1449,1449,14.800000000000004,16.800000000000008,0.00023052033232626168,-0.018199999999999994
9,3,Debi Mazar,0.007157,0.1283,1283,0.013170935836270603,0.1337,1337,16.800000000000004,18.800000000000004,0.006013935836270603,0.005400000000000016
9,3,Melissa Joan Hart,0.076107,0.1283,1283,0.08065022027348073,0.1337,1337,16.800000000000004,18.800000000000004,0.004543220273480739,0.005400000000000016
9,3,Mark Dacascos,0.080321,0.1283,1283,0.08576108339168716,0.1337,1337,16.800000000000004,18.800000000000004,0.005440083391687153,0.005400000000000016
9,3,Chuck Liddell,0.088354,0.1283,1283,0.08565128573236601,0.1337,1337,16.800000000000004,18.800000000000004,-0.0027027142676339933,0.005400000000000016
9,3,Natalie Coughlin,0.078395,0.1283,1283,0.0781931806548185,0.1337,1337,16.800000000000004,18.800000000000004,-0.00020181934518150035,0.005400000000000016
9,3,Louie Vito,0.081851,0.1283,1283,0.07912794811353986,0.1337,1337,16.800000000000004,18.800000000000004,-0.0027230518864601316,0.005400000000000016
9,3,Michael Irvin,0.101335,0.1283,1283,0.09415174798089192,0.1337,1337,16.800000000000004,18.800000000000004,-0.007183252019108077,0.005400000000000016
9,3,Joanna Krupa,0.075923,0.1283,1283,0.07750923891004292,0.1337,1337,16.800000000000004,18.800000000000004,0.0015862389100429197,0.005400000000000016
9,3,Tom DeLay,0.096421,0.1283,1283,0.09138939537466131,0.1337,1337,16.800000000000004,18.800000000000004,-0.005031604625338693,0.005400000000000016
9,3,Aaron Carter,0.078208,0.1283,1283,0.07519928543142934,0.1337,1337,16.800000000000004,18.800000000000004,-0.0030087145685706584,0.005400000000000016
9,3,Mya,0.075436,0.1283,1283,0.07839872238964546,0.1337,1337,16.800000000000004,18.800000000000004,0.0029627223896454558,0.005400000000000016
9,3,Donny Osmond,0.080237,0.1283,1283,0.07921824633338782,0.1337,1337,16.800000000000004,18.800000000000004,-0.0010187536666121794,0.005400000000000016
9,3,Kelly Osbourne,0.080255,0.1283,1283,0.08157870957777832,0.1337,1337,16.800000000000004,18.800000000000004,0.0013237095777783175,0.005400000000000016
9,4,Melissa Joan Hart,0.091844,0.1998,1998,0.09211840343429872,0.1929,1929,18.800000000000004,20.800000000000008,0.0002744034342987284,-0.006900000000000017
9,4,Mark Dacascos,0.094854,0.1998,1998,0.09870252456152201,0.1929,1929,18.800000000000004,20.800000000000008,0.0038485245615220154,-0.006900000000000017
9,4,Chuck Liddell,0.011993,0.1998,1998,0.025313566020388447,0.1929,1929,18.800000000000004,20.800000000000008,0.013320566020388447,-0.006900000000000017
9,4,Natalie Coughlin,0.09526,0.1998,1998,0.0904041141865698,0.1929,1929,18.800000000000004,20.800000000000008,-0.004855885813430202,-0.006900000000000017
9,4,Louie Vito,0.112437,0.1998,1998,0.10884115255719103,0.1929,1929,18.800000000000004,20.800000000000008,-0.0035958474428089693,-0.006900000000000017
