season,week,celebrity_name,estimated_fan_share,share_std,confidence,n_valid_sims,prior_strength,posterior_strength
11,3,Jennifer Grey,0.105334,0.079548,0.2103,2103,13.600000000000001,15.6
11,3,Rick Fox,0.106417,0.07815,0.2103,2103,13.600000000000001,15.6
11,3,Kurt Warner,0.106812,0.082963,0.2103,2103,13.600000000000001,15.6
11,3,Margaret Cho,0.023359,0.014021,0.2103,2103,13.600000000000001,15.6
11,3,Brandy,0.105187,0.080598,0.2103,2103,13.600000000000001,15.6
11,3,The Situation,0.115854,0.081489,0.2103,2103,13.600000000000001,15.6
11,3,Audrina Patridge,0.101787,0.081056,0.2103,2103,13.600000000000001,15.6
11,3,Bristol Palin,0.116798,0.081068,0.2103,2103,13.600000000000001,15.6
11,4,Florence Henderson,0.126926,0.077922,0.2615,2615,15.599999999999998,17.599999999999998
11,4,Kyle Massey,0.118863,0.07872,0.2615,2615,15.599999999999998,17.599999999999998
11,4,Jennifer Grey,0.112719,0.077264,0.2615,2615,15.599999999999998,17.599999999999998
11,4,Rick Fox,0.119515,0.078541,0.2615,2615,15.599999999999998,17.599999999999998
11,4,Kurt Warner,0.125662,0.078102,0.2615,2615,15.599999999999998,17.599999999999998
11,4,Brandy,0.116903,0.080721,0.2615,2615,15.599999999999998,17.599999999999998
11,4,The Situation,0.038717,0.020308,0.2615,2615,15.599999999999998,17.599999999999998
11,4,Audrina Patridge,0.113316,0.079373,0.2615,2615,15.599999999999998,17.599999999999998
11,4,Bristol Palin,0.127379,0.078089,0.2615,2615,15.599999999999998,17.599999999999998
11,5,Florence Henderson,0.040838,0.019705,0.1517,1517,17.599999999999998,19.6
11,5,Kyle Massey,0.140959,0.068695,0.1517,1517,17.599999999999998,19.6
11,5,Jennifer Grey,0.130459,0.074491,0.1517,1517,17.599999999999998,19.6
11,5,Rick Fox,0.136186,0.07638,0.1517,1517,17.599999999999998,19.6
11,5,Kurt Warner,0.134915,0.075948,0.1517,1517,17.599999999999998,19.6
11,5,Brandy,0.129326,0.078027,0.1517,1517,17.599999999999998,19.6
11,5,Audrina Patridge,0.137088,0.074992,0.1517,1517,17.599999999999998,19.6
11,5,Bristol Palin,0.15023,0.068416,0.1517,1517,17.599999999999998,19.6
11,6,Kyle Massey,0.152624,0.068776,0.0944,944,19.600000000000005,21.6
11,6,Jennifer Grey,0.159183,0.070109,0.0944,944,19.600000000000005,21.6
11,6,Rick Fox,0.15541,0.070097,0.0944,944,19.600000000000005,21.6
11,6,Kurt Warner,0.182673,0.068614,0.0944,944,19.600000000000005,21.6
11,6,Brandy,0.138246,0.071171,0.0944,944,19.600000000000005,21.6
11,6,Audrina Patridge,0.045487,0.019721,0.0944,944,19.600000000000005,21.6
11,6,Bristol Palin,0.166376,0.073133,0.0944,944,19.600000000000005,21.6
11,7,Kyle Massey,0.189327,0.072682,0.1746,1746,21.600000000000005,23.6
11,7,Jennifer Grey,0.177577,0.071987,0.1746,1746,21.600000000000005,23.6
11,7,Rick Fox,0.073382,0.025735,0.1746,1746,21.600000000000005,23.6
11,7,Kurt Warner,0.185836,0.071469,0.1746,1746,21.600000000000005,23.6
11,7,Brandy,0.181348,0.07453,0.1746,1746,21.600000000000005,23.6
11,7,Bristol Palin,0.192531,0.071961,0.1746,1746,21.600000000000005,23.6
11,8,Kyle Massey,0.220639,0.075416,0.2744,2744,23.6,25.600000000000005
11,8,Jennifer Grey,0.214879,0.074967,0.2744,2744,23.6,25.600000000000005
11,8,Kurt Warner,0.11721,0.034361,0.2744,2744,23.6,25.600000000000005
11,8,Brandy,0.213639,0.075478,0.2744,2744,23.6,25.600000000000005
11,8,Bristol Palin,0.233634,0.070152,0.2744,2744,23.6,25.600000000000005
11,9,Kyle Massey,0.278651,0.069357,0.273,2730,25.6,27.6
11,9,Jennifer Grey,0.272022,0.072402,0.273,2730,25.6,27.6
11,9,Brandy,0.155836,0.037472,0.273,2730,25.6,27.6
11,9,Bristol Palin,0.293491,0.071133,0.273,2730,25.6,27.6
11,10,Kyle Massey,0.331462,,,0,27.6,27.6
11,10,Jennifer Grey,0.325817,,,0,27.6,27.6
11,10,Bristol Palin,0.342721,,,0,27.6,27.6
12,1,Ralph Macchio,0.090909,,,0,8.8,8.8
12,1,Chelsea Kane,0.090909,,,0,8.8,8.8
12,1,Kirstie Alley,0.090909,,,0,8.8,8.8
12,1,Hines Ward,0.090909,,,0,8.8,8.8
12,1,Sugar Ray Leonard,0.090909,,,0,8.8,8.8
12,1,Chris Jericho,0.090909,,,0,8.8,8.8
12,1,Petra Nemcova,0.090909,,,0,8.8,8.8
12,1,Mike Catherwood,0.090909,,,0,8.8,8.8
12,1,Romeo,0.090909,,,0,8.8,8.8
12,1,Wendy Williams,0.090909,,,0,8.8,8.8
12,1,Kendra Wilkinson,0.090909,,,0,8.8,8.8
12,2,Ralph Macchio,0.094859,0.095627,0.1794,1794,8.8,10.799999999999999
12,2,Chelsea Kane,0.102498,0.096528,0.1794,1794,8.8,10.799999999999999
12,2,Kirstie Alley,0.096046,0.093182,0.1794,1794,8.8,10.799999999999999
12,2,Hines Ward,0.097215,0.097746,0.1794,1794,8.8,10.799999999999999
12,2,Sugar Ray Leonard,0.105038,0.091896,0.1794,1794,8.8,10.799999999999999
12,2,Chris Jericho,0.096726,0.098684,0.1794,1794,8.8,10.799999999999999
12,2,Petra Nemcova,0.10196,0.095734,0.1794,1794,8.8,10.799999999999999
12,2,Mike Catherwood,0.008996,0.008334,0.1794,1794,8.8,10.799999999999999
12,2,Romeo,0.092589,0.091705,0.1794,1794,8.8,10.799999999999999
12,2,Wendy Williams,0.108526,0.096041,0.1794,1794,8.8,10.799999999999999
12,2,Kendra Wilkinson,0.095547,0.090876,0.1794,1794,8.8,10.799999999999999
12,3,Ralph Macchio,0.107488,0.090559,0.3114,3114,10.799999999999999,12.799999999999997
12,3,Chelsea Kane,0.107362,0.091488,0.3114,3114,10.799999999999999,12.799999999999997
12,3,Kirstie Alley,0.109411,0.092026,0.3114,3114,10.799999999999999,12.799999999999997
12,3,Hines Ward,0.103106,0.089864,0.3114,3114,10.799999999999999,12.799999999999997
12,3,Sugar Ray Leonard,0.113098,0.09182,0.3114,3114,10.799999999999999,12.799999999999997
12,3,Chris Jericho,0.109431,0.092242,0.3114,3114,10.799999999999999,12.799999999999997
12,3,Petra Nemcova,0.109493,0.093017,0.3114,3114,10.799999999999999,12.799999999999997
12,3,Romeo,0.110528,0.091478,0.3114,3114,10.799999999999999,12.799999999999997
12,3,Wendy Williams,0.022874,0.015431,0.3114,3114,10.799999999999999,12.799999999999997
12,3,Kendra Wilkinson,0.107209,0.090022,0.3114,3114,10.799999999999999,12.799999999999997
12,4,Ralph Macchio,0.117264,0.084291,0.1556,1556,12.799999999999997,14.799999999999999
12,4,Chelsea Kane,0.114868,0.084013,0.1556,1556,12.799999999999997,14.799999999999999
12,4,Kirstie Alley,0.124021,0.084584,0.1556,1556,12.799999999999997,14.799999999999999
12,4,Hines Ward,0.114957,0.08168,0.1556,1556,12.799999999999997,14.799999999999999
12,4,Sugar Ray Leonard,0.023319,0.014572,0.1556,1556,12.799999999999997,14.799999999999999
12,4,Chris Jericho,0.120122,0.08361,0.1556,1556,12.799999999999997,14.799999999999999
12,4,Petra Nemcova,0.126096,0.083757,0.1556,1556,12.799999999999997,14.799999999999999
12,4,Romeo,0.123531,0.083341,0.1556,1556,12.799999999999997,14.799999999999999
12,4,Kendra Wilkinson,0.135823,0.081212,0.1556,1556,12.799999999999997,14.799999999999999
12,5,Ralph Macchio,0.141303,0.080828,0.1717,1717,14.799999999999997,16.799999999999997
12,5,Chelsea Kane,0.133046,0.082632,0.1717,1717,14.799999999999997,16.799999999999997
12,5,Kirstie Alley,0.140678,0.081075,0.1717,1717,14.799999999999997,16.799999999999997
12,5,Hines Ward,0.132558,0.085355,0.1717,1717,14.799999999999997,16.799999999999997
12,5,Chris Jericho,0.134319,0.08277,0.1717,1717,14.799999999999997,16.799999999999997
12,5,Petra Nemcova,0.035947,0.019494,0.1717,1717,14.799999999999997,16.799999999999997
12,5,Romeo,0.135605,0.087,0.1717,1717,14.799999999999997,16.799999999999997
12,5,Kendra Wilkinson,0.146543,0.081375,0.1717,1717,14.799999999999997,16.799999999999997
12,6,Ralph Macchio,0.162606,0.081007,0.2359,2359,16.799999999999997,18.799999999999997
12,6,Chelsea Kane,0.152369,0.080241,0.2359,2359,16.799999999999997,18.799999999999997
12,6,Kirstie Alley,0.157062,0.081895,0.2359,2359,16.799999999999997,18.799999999999997
12,6,Hines Ward,0.155069,0.079817,0.2359,2359,16.799999999999997,18.799999999999997
12,6,Chris Jericho,0.056425,0.024972,0.2359,2359,16.799999999999997,18.799999999999997
12,6,Romeo,0.154312,0.082067,0.2359,2359,16.799999999999997,18.799999999999997
12,6,Kendra Wilkinson,0.162156,0.08023,0.2359,2359,16.799999999999997,18.799999999999997
12,7,Ralph Macchio,0.179468,0.075828,0.1734,1734,18.799999999999997,20.8
12,7,Chelsea Kane,0.186824,0.08171,0.1734,1734,18.799999999999997,20.8
12,7,Kirstie Alley,0.190678,0.076379,0.1734,1734,18.799999999999997,20.8
12,7,Hines Ward,0.178488,0.075803,0.1734,1734,18.799999999999997,20.8
12,7,Romeo,0.192334,0.078461,0.1734,1734,18.799999999999997,20.8
12,7,Kendra Wilkinson,0.072208,0.027251,0.1734,1734,18.799999999999997,20.8
12,8,Ralph Macchio,0.233139,0.07468,0.1981,1981,20.8,22.8
12,8,Chelsea Kane,0.217723,0.079474,0.1981,1981,20.8,22.8
12,8,Kirstie Alley,0.226672,0.079037,0.1981,1981,20.8,22.8
12,8,Hines Ward,0.220737,0.077614,0.1981,1981,20.8,22.8
12,8,Romeo,0.101728,0.031942,0.1981,1981,20.8,22.8
12,9,Ralph Macchio,0.176877,0.047093,0.4143,4143,22.799999999999997,24.8
12,9,Chelsea Kane,0.26076,0.084637,0.4143,4143,22.799999999999997,24.8
12,9,Kirstie Alley,0.289143,0.078848,0.4143,4143,22.799999999999997,24.8
12,9,Hines Ward,0.273221,0.080372,0.4143,4143,22.799999999999997,24.8
12,10,Chelsea Kane,0.331192,,,0,24.800000000000004,24.800000000000004
12,10,Kirstie Alley,0.339296,,,0,24.800000000000004,24.800000000000004
12,10,Hines Ward,0.329512,,,0,24.800000000000004,24.800000000000004
13,1,Elisabetta Canalis,0.09604,0.084764,0.2484,2484,9.600000000000001,11.600000000000001
13,1,David Arquette,0.088431,0.08655,0.2484,2484,9.600000000000001,11.600000000000001
13,1,Ricki Lake,0.088555,0.089285,0.2484,2484,9.600000000000001,11.600000000000001
13,1,J.R. Martinez,0.088377,0.089181,0.2484,2484,9.600000000000001,11.600000000000001
13,1,Metta World Peace (Ron),0.010209,0.008876,0.2484,2484,9.600000000000001,11.600000000000001
13,1,Hope Solo,0.085318,0.086047,0.2484,2484,9.600000000000001,11.600000000000001
13,1,Chynna Phillips,0.090513,0.089683,0.2484,2484,9.600000000000001,11.600000000000001
13,1,Kristin Cavallari,0.086917,0.087659,0.2484,2484,9.600000000000001,11.600000000000001
13,1,Carson Kressley,0.090568,0.090451,0.2484,2484,9.600000000000001,11.600000000000001
13,1,Chaz Bono,0.09063,0.086501,0.2484,2484,9.600000000000001,11.600000000000001
13,1,Nancy Grace,0.09413,0.091564,0.2484,2484,9.600000000000001,11.600000000000001
13,1,Rob Kardashian,0.090312,0.086072,0.2484,2484,9.600000000000001,11.600000000000001
13,2,Elisabetta Canalis,0.008864,0.007604,0.0585,585,11.600000000000001,13.600000000000001
13,2,David Arquette,0.103697,0.073011,0.0585,585,11.600000000000001,13.600000000000001
13,2,Ricki Lake,0.093942,0.079615,0.0585,585,11.600000000000001,13.600000000000001
13,2,J.R. Martinez,0.088877,0.077649,0.0585,585,11.600000000000001,13.600000000000001
13,2,Hope Solo,0.106411,0.078918,0.0585,585,11.600000000000001,13.600000000000001
13,2,Chynna Phillips,0.096626,0.079741,0.0585,585,11.600000000000001,13.600000000000001
13,2,Kristin Cavallari,0.087336,0.073564,0.0585,585,11.600000000000001,13.600000000000001
13,2,Carson Kressley,0.109914,0.07801,0.0585,585,11.600000000000001,13.600000000000001
13,2,Chaz Bono,0.110151,0.074575,0.0585,585,11.600000000000001,13.600000000000001
13,2,Nancy Grace,0.095348,0.075242,0.0585,585,11.600000000000001,13.600000000000001
13,2,Rob Kardashian,0.098832,0.078362,0.0585,585,11.600000000000001,13.600000000000001
13,3,David Arquette,0.107381,0.07793,0.0927,927,13.599999999999998,15.600000000000001
13,3,Ricki Lake,0.098887,0.077804,0.0927,927,13.599999999999998,15.600000000000001
13,3,J.R. Martinez,0.101746,0.0728,0.0927,927,13.599999999999998,15.600000000000001
13,3,Hope Solo,0.111901,0.079127,0.0927,927,13.599999999999998,15.600000000000001
13,3,Chynna Phillips,0.103573,0.079107,0.0927,927,13.599999999999998,15.600000000000001
13,3,Kristin Cavallari,0.015233,0.010848,0.0927,927,13.599999999999998,15.600000000000001
13,3,Carson Kressley,0.108007,0.072717,0.0927,927,13.599999999999998,15.600000000000001
13,3,Chaz Bono,0.131585,0.073915,0.0927,927,13.599999999999998,15.600000000000001
13,3,Nancy Grace,0.113953,0.072337,0.0927,927,13.599999999999998,15.600000000000001
13,3,Rob Kardashian,0.107734,0.073063,0.0927,927,13.599999999999998,15.600000000000001
13,4,David Arquette,0.123527,0.076972,0.1612,1612,15.600000000000001,17.6
13,4,Ricki Lake,0.110714,0.076819,0.1612,1612,15.600000000000001,17.6
13,4,J.R. Martinez,0.112303,0.076363,0.1612,1612,15.600000000000001,17.6
13,4,Hope Solo,0.118946,0.076289,0.1612,1612,15.600000000000001,17.6
13,4,Chynna Phillips,0.028938,0.016608,0.1612,1612,15.600000000000001,17.6
13,4,Carson Kressley,0.127876,0.073224,0.1612,1612,15.600000000000001,17.6
13,4,Chaz Bono,0.128577,0.074593,0.1612,1612,15.600000000000001,17.6
13,4,Nancy Grace,0.130393,0.079359,0.1612,1612,15.600000000000001,17.6
13,4,Rob Kardashian,0.118727,0.074979,0.1612,1612,15.600000000000001,17.6
13,5,David Arquette,0.13425,0.077784,0.2493,2493,17.6,19.6
13,5,Ricki Lake,0.132329,0.073757,0.2493,2493,17.6,19.6
13,5,J.R. Martinez,0.126753,0.076858,0.2493,2493,17.6,19.6
13,5,Hope Solo,0.136016,0.075913,0.2493,2493,17.6,19.6
13,5,Carson Kressley,0.047234,0.021711,0.2493,2493,17.6,19.6
13,5,Chaz Bono,0.148701,0.079227,0.2493,2493,17.6,19.6
13,5,Nancy Grace,0.141179,0.077884,0.2493,2493,17.6,19.6
13,5,Rob Kardashian,0.133538,0.078085,0.2493,2493,17.6,19.6
13,6,David Arquette,0.157716,0.075555,0.2433,2433,19.599999999999998,21.599999999999998
13,6,Ricki Lake,0.142,0.075729,0.2433,2433,19.599999999999998,21.599999999999998
13,6,J.R. Martinez,0.147449,0.077851,0.2433,2433,19.599999999999998,21.599999999999998
13,6,Hope Solo,0.166765,0.074369,0.2433,2433,19.599999999999998,21.599999999999998
13,6,Chaz Bono,0.06617,0.026122,0.2433,2433,19.599999999999998,21.599999999999998
13,6,Nancy Grace,0.157384,0.075882,0.2433,2433,19.599999999999998,21.599999999999998
13,6,Rob Kardashian,0.162517,0.07581,0.2433,2433,19.599999999999998,21.599999999999998
13,7,David Arquette,0.077414,0.027436,0.1849,1849,21.6,23.6
13,7,Ricki Lake,0.174591,0.072546,0.1849,1849,21.6,23.6
13,7,J.R. Martinez,0.182568,0.069767,0.1849,1849,21.6,23.6
13,7,Hope Solo,0.187455,0.073617,0.1849,1849,21.6,23.6
13,7,Nancy Grace,0.194671,0.072161,0.1849,1849,21.6,23.6
13,7,Rob Kardashian,0.1833,0.071543,0.1849,1849,21.6,23.6
13,8,Ricki Lake,0.215679,0.0722,0.3079,3079,23.600000000000005,25.6
13,8,J.R. Martinez,0.209443,0.077669,0.3079,3079,23.600000000000005,25.6
13,8,Hope Solo,0.225897,0.074288,0.3079,3079,23.600000000000005,25.6
13,8,Nancy Grace,0.124024,0.036298,0.3079,3079,23.600000000000005,25.6
13,8,Rob Kardashian,0.224957,0.075626,0.3079,3079,23.600000000000005,25.6
13,9,Ricki Lake,0.262283,0.076615,0.3941,3941,25.600000000000005,27.6
13,9,J.R. Martinez,0.282128,0.073986,0.3941,3941,25.600000000000005,27.6
13,9,Hope Solo,0.184209,0.044342,0.3941,3941,25.600000000000005,27.6
13,9,Rob Kardashian,0.27138,0.076973,0.3941,3941,25.600000000000005,27.6
13,10,Ricki Lake,0.328585,,,0,27.6,27.6
13,10,J.R. Martinez,0.330429,,,0,27.6,27.6
13,10,Rob Kardashian,0.340986,,,0,27.6,27.6
14,1,William Levy,0.083333,,,0,9.600000000000001,9.600000000000001
14,1,Jack Wagner,0.083333,,,0,9.600000000000001,9.600000000000001
14,1,Sherri Sheperd,0.083333,,,0,9.600000000000001,9.600000000000001
14,1,Jaleel White,0.083333,,,0,9.600000000000001,9.600000000000001
14,1,Roshon Fegan,0.083333,,,0,9.600000000000001,9.600000000000001
14,1,Melissa Gilbert,0.083333,,,0,9.600000000000001,9.600000000000001
14,1,Martina Navratilova,0.083333,,,0,9.600000000000001,9.600000000000001
14,1,Donald Driver,0.083333,,,0,9.600000000000001,9.600000000000001
14,1,Gavin DeGraw,0.083333,,,0,9.600000000000001,9.600000000000001
14,1,Gladys Knight,0.083333,,,0,9.600000000000001,9.600000000000001
14,1,Katherine Jenkins,0.083333,,,0,9.600000000000001,9.600000000000001
14,1,Maria Menounos,0.083333,,,0,9.600000000000001,9.600000000000001
14,2,William Levy,0.087455,0.085865,0.264,2640,9.600000000000001,11.600000000000001
14,2,Jack Wagner,0.089674,0.086641,0.264,2640,9.600000000000001,11.600000000000001
14,2,Sherri Sheperd,0.089892,0.089577,0.264,2640,9.600000000000001,11.600000000000001
14,2,Jaleel White,0.087241,0.087356,0.264,2640,9.600000000000001,11.600000000000001
14,2,Roshon Fegan,0.089147,0.089598,0.264,2640,9.600000000000001,11.600000000000001
14,2,Melissa Gilbert,0.09534,0.090656,0.264,2640,9.600000000000001,11.600000000000001
14,2,Martina Navratilova,0.011116,0.008945,0.264,2640,9.600000000000001,11.600000000000001
14,2,Donald Driver,0.089205,0.089327,0.264,2640,9.600000000000001,11.600000000000001
14,2,Gavin DeGraw,0.089152,0.087973,0.264,2640,9.600000000000001,11.600000000000001
14,2,Gladys Knight,0.093853,0.089996,0.264,2640,9.600000000000001,11.600000000000001
14,2,Katherine Jenkins,0.087675,0.089426,0.264,2640,9.600000000000001,11.600000000000001
14,2,Maria Menounos,0.09025,0.092813,0.264,2640,9.600000000000001,11.600000000000001
14,3,William Levy,0.098158,0.084758,0.1246,1246,11.6,13.6
14,3,Jack Wagner,0.010602,0.008611,0.1246,1246,11.6,13.6
14,3,Sherri Sheperd,0.100299,0.08311,0.1246,1246,11.6,13.6
14,3,Jaleel White,0.095933,0.08168,0.1246,1246,11.6,13.6
14,3,Roshon Fegan,0.103331,0.086208,0.1246,1246,11.6,13.6
14,3,Melissa Gilbert,0.102263,0.081931,0.1246,1246,11.6,13.6
14,3,Donald Driver,0.096287,0.078542,0.1246,1246,11.6,13.6
14,3,Gavin DeGraw,0.104413,0.083022,0.1246,1246,11.6,13.6
14,3,Gladys Knight,0.100774,0.082518,0.1246,1246,11.6,13.6
14,3,Katherine Jenkins,0.093737,0.084825,0.1246,1246,11.6,13.6
14,3,Maria Menounos,0.094202,0.082348,0.1246,1246,11.6,13.6
14,4,William Levy,0.111572,0.078732,0.1514,1514,13.599999999999998,15.599999999999998
14,4,Sherri Sheperd,0.019161,0.012661,0.1514,1514,13.599999999999998,15.599999999999998
14,4,Jaleel White,0.109382,0.079425,0.1514,1514,13.599999999999998,15.599999999999998
14,4,Roshon Fegan,0.10627,0.079429,0.1514,1514,13.599999999999998,15.599999999999998
14,4,Melissa Gilbert,0.11345,0.078886,0.1514,1514,13.599999999999998,15.599999999999998
14,4,Donald Driver,0.102931,0.079453,0.1514,1514,13.599999999999998,15.599999999999998
14,4,Gavin DeGraw,0.110348,0.080441,0.1514,1514,13.599999999999998,15.599999999999998
14,4,Gladys Knight,0.117984,0.078692,0.1514,1514,13.599999999999998,15.599999999999998
14,4,Katherine Jenkins,0.104764,0.074293,0.1514,1514,13.599999999999998,15.599999999999998
14,4,Maria Menounos,0.104138,0.080612,0.1514,1514,13.599999999999998,15.599999999999998
14,5,William Levy,0.116262,0.078502,0.2604,2604,15.6,17.6
14,5,Jaleel White,0.121419,0.077868,0.2604,2604,15.6,17.6
14,5,Roshon Fegan,0.119652,0.079333,0.2604,2604,15.6,17.6
14,5,Melissa Gilbert,0.130461,0.076551,0.2604,2604,15.6,17.6
14,5,Donald Driver,0.116085,0.079262,0.2604,2604,15.6,17.6
14,5,Gavin DeGraw,0.035771,0.019209,0.2604,2604,15.6,17.6
14,5,Gladys Knight,0.127724,0.079287,0.2604,2604,15.6,17.6
14,5,Katherine Jenkins,0.114535,0.079157,0.2604,2604,15.6,17.6
14,5,Maria Menounos,0.118091,0.080501,0.2604,2604,15.6,17.6
14,6,William Levy,0.132844,0.078654,0.2771,2771,17.600000000000005,19.6
14,6,Jaleel White,0.130976,0.078436,0.2771,2771,17.600000000000005,19.6
14,6,Roshon Fegan,0.143392,0.075935,0.2771,2771,17.600000000000005,19.6
14,6,Melissa Gilbert,0.143452,0.078209,0.2771,2771,17.600000000000005,19.6
14,6,Donald Driver,0.132323,0.076661,0.2771,2771,17.600000000000005,19.6
14,6,Gladys Knight,0.051476,0.023641,0.2771,2771,17.600000000000005,19.6
14,6,Katherine Jenkins,0.126231,0.077154,0.2771,2771,17.600000000000005,19.6
14,6,Maria Menounos,0.139306,0.076229,0.2771,2771,17.600000000000005,19.6
14,7,William Levy,0.157103,0.073338,0.1595,1595,19.6,21.6
14,7,Jaleel White,0.052827,0.021878,0.1595,1595,19.6,21.6
14,7,Roshon Fegan,0.159546,0.076617,0.1595,1595,19.6,21.6
14,7,Melissa Gilbert,0.168094,0.07464,0.1595,1595,19.6,21.6
14,7,Donald Driver,0.155628,0.07178,0.1595,1595,19.6,21.6
14,7,Katherine Jenkins,0.15198,0.072612,0.1595,1595,19.6,21.6
14,7,Maria Menounos,0.154821,0.077344,0.1595,1595,19.6,21.6
14,8,William Levy,0.182008,0.073622,0.1369,1369,21.6,23.599999999999998
14,8,Roshon Fegan,0.071357,0.025536,0.1369,1369,21.6,23.599999999999998
14,8,Melissa Gilbert,0.192427,0.070178,0.1369,1369,21.6,23.599999999999998
14,8,Donald Driver,0.184797,0.07085,0.1369,1369,21.6,23.599999999999998
14,8,Katherine Jenkins,0.18419,0.071277,0.1369,1369,21.6,23.599999999999998
14,8,Maria Menounos,0.18522,0.073641,0.1369,1369,21.6,23.599999999999998
14,9,William Levy,0.279998,0.071654,0.2171,2171,23.55618978705946,25.556189787059466
14,9,Donald Driver,0.284089,0.073625,0.2171,2171,23.55618978705946,25.556189787059466
14,9,Katherine Jenkins,0.284717,0.073862,0.2171,2171,23.55618978705946,25.556189787059466
14,9,Maria Menounos,0.151196,0.036855,0.2171,2171,23.55618978705946,25.556189787059466
14,10,William Levy,0.335457,,,0,25.556189787059466,25.556189787059466
14,10,Donald Driver,0.333749,,,0,25.556189787059466,25.556189787059466
14,10,Katherine Jenkins,0.330794,,,0,25.556189787059466,25.556189787059466
15,1,Gilles Marini,0.079459,0.08142,0.2529,2529,10.400000000000002,12.400000000000002
15,1,Sabrina Bryan,0.08026,0.081086,0.2529,2529,10.400000000000002,12.400000000000002
15,1,Kirstie Alley,0.086145,0.080206,0.2529,2529,10.400000000000002,12.400000000000002
15,1,Kelly Monaco,0.082488,0.082251,0.2529,2529,10.400000000000002,12.400000000000002
15,1,Apolo Anton Ohno,0.078587,0.081341,0.2529,2529,10.400000000000002,12.400000000000002
15,1,Emmitt Smith,0.08236,0.084464,0.2529,2529,10.400000000000002,12.400000000000002
15,1,Shawn Johnson,0.08655,0.087878,0.2529,2529,10.400000000000002,12.400000000000002
15,1,Pamela Anderson,0.009076,0.007007,0.2529,2529,10.400000000000002,12.400000000000002
15,1,Helio Castroneves,0.080352,0.079597,0.2529,2529,10.400000000000002,12.400000000000002
15,1,Joey Fatone,0.083154,0.07841,0.2529,2529,10.400000000000002,12.400000000000002
15,1,Drew Lachey,0.082777,0.084936,0.2529,2529,10.400000000000002,12.400000000000002
15,1,Bristol Palin,0.084915,0.080764,0.2529,2529,10.400000000000002,12.400000000000002
15,1,Melissa Rycroft,0.083875,0.086017,0.2529,2529,10.400000000000002,12.400000000000002
15,2,Gilles Marini,0.077009,0.06849,0.0927,927,12.4,14.400000000000002
15,2,Sabrina Bryan,0.083343,0.07342,0.0927,927,12.4,14.400000000000002
15,2,Kirstie Alley,0.097064,0.076751,0.0927,927,12.4,14.400000000000002
15,2,Kelly Monaco,0.095489,0.07681,0.0927,927,12.4,14.400000000000002
15,2,Apolo Anton Ohno,0.086587,0.07355,0.0927,927,12.4,14.400000000000002
15,2,Emmitt Smith,0.092878,0.07969,0.0927,927,12.4,14.400000000000002
15,2,Shawn Johnson,0.083581,0.072018,0.0927,927,12.4,14.400000000000002
15,2,Helio Castroneves,0.091529,0.077169,0.0927,927,12.4,14.400000000000002
15,2,Joey Fatone,0.008166,0.006824,0.0927,927,12.4,14.400000000000002
15,2,Drew Lachey,0.090207,0.077378,0.0927,927,12.4,14.400000000000002
15,2,Bristol Palin,0.102757,0.070598,0.0927,927,12.4,14.400000000000002
15,2,Melissa Rycroft,0.091389,0.077285,0.0927,927,12.4,14.400000000000002
15,3,Gilles Marini,0.099053,0.073291,0.0801,801,14.4,16.400000000000002
15,3,Sabrina Bryan,0.098578,0.071038,0.0801,801,14.4,16.400000000000002
15,3,Kirstie Alley,0.103294,0.073826,0.0801,801,14.4,16.400000000000002
15,3,Kelly Monaco,0.094644,0.070616,0.0801,801,14.4,16.400000000000002
15,3,Apolo Anton Ohno,0.093084,0.067403,0.0801,801,14.4,16.400000000000002
15,3,Emmitt Smith,0.102996,0.071829,0.0801,801,14.4,16.400000000000002
15,3,Shawn Johnson,0.092855,0.071226,0.0801,801,14.4,16.400000000000002
15,3,Helio Castroneves,0.01234,0.008965,0.0801,801,14.4,16.400000000000002
15,3,Drew Lachey,0.102117,0.071019,0.0801,801,14.4,16.400000000000002
15,3,Bristol Palin,0.10576,0.070041,0.0801,801,14.4,16.400000000000002
15,3,Melissa Rycroft,0.095279,0.067919,0.0801,801,14.4,16.400000000000002
15,4,Gilles Marini,0.116734,0.075886,0.1564,1564,16.400000000000002,18.4
15,4,Sabrina Bryan,0.120648,0.072004,0.1564,1564,16.400000000000002,18.4
15,4,Kirstie Alley,0.133287,0.075131,0.1564,1564,16.400000000000002,18.4
15,4,Kelly Monaco,0.123206,0.077936,0.1564,1564,16.400000000000002,18.4
15,4,Apolo Anton Ohno,0.120306,0.073086,0.1564,1564,16.400000000000002,18.4
15,4,Emmitt Smith,0.122103,0.074658,0.1564,1564,16.400000000000002,18.4
15,4,Shawn Johnson,0.11396,0.072604,0.1564,1564,16.400000000000002,18.4
15,4,Bristol Palin,0.029871,0.015916,0.1564,1564,16.400000000000002,18.4
15,4,Melissa Rycroft,0.119886,0.07508,0.1564,1564,16.400000000000002,18.4
15,5,Gilles Marini,0.122362,,,0,18.4,18.4
15,5,Sabrina Bryan,0.123908,,,0,18.4,18.4
15,5,Kirstie Alley,0.129312,,,0,18.4,18.4
15,5,Kelly Monaco,0.125945,,,0,18.4,18.4
15,5,Apolo Anton Ohno,0.123289,,,0,18.4,18.4
15,5,Emmitt Smith,0.126603,,,0,18.4,18.4
15,5,Shawn Johnson,0.12336,,,0,18.4,18.4
15,5,Melissa Rycroft,0.12522,,,0,18.4,18.4
