season,week,celebrity_name,normalized_score,judge_share,estimated_fan_share,rank_rank,percent_rank,save_rank,is_eliminated,is_bottom3_judge,rule_system
9,5,Louie Vito,0.7333333333333333,0.0909090909090909,0.0596536798804449,9.0,8.0,9.0,False,True,Percent
9,5,Michael Irvin,0.7,0.0867768595041322,0.1023891436367904,7.0,4.0,7.0,False,True,Percent
9,5,Joanna Krupa,0.8,0.0991735537190082,0.0762095690505609,5.0,6.0,5.0,False,False,Percent
9,5,Aaron Carter,0.8,0.0991735537190082,0.0828062134892104,4.0,5.0,4.0,False,False,Percent
9,5,Mya,0.9,0.1115702479338843,0.2395734381324133,1.0,1.0,1.0,False,False,Percent
9,5,Donny Osmond,0.9666666666666668,0.1198347107438016,0.1317615158182984,2.0,3.0,2.0,False,False,Percent
9,5,Kelly Osbourne,0.8,0.0991735537190082,0.0757077785403756,6.0,7.0,6.0,False,False,Percent
9,6,Melissa Joan Hart,0.7999966666666667,0.0923076272187096,0.0377759758521415,8.0,7.0,8.0,True,True,Percent
9,6,Mark Dacascos,1.0666666666666669,0.1230773491139007,0.0779737379051744,5.0,5.0,5.0,False,False,Percent
9,6,Louie Vito,0.8,0.0923080118354255,0.0046089381062543,8.0,9.0,8.0,True,True,Percent
9,6,Michael Irvin,0.7333266666666667,0.0846149082823748,0.0382935673098023,8.0,8.0,8.0,False,True,Percent
9,6,Joanna Krupa,1.1999966666666666,0.1384616331364223,0.1393267607071346,2.0,3.0,2.0,False,False,Percent
9,6,Aaron Carter,1.0999933333333334,0.1269227470402782,0.1040920800777191,3.5,4.0,3.5,False,False,Percent
9,6,Mya,1.1,0.1269235162737101,0.3624230604820827,1.0,1.0,1.0,False,False,Percent
9,6,Donny Osmond,1.03333,0.1192307973373753,0.1917608280388408,3.5,2.0,3.5,False,False,Percent
9,6,Kelly Osbourne,0.8333266666666667,0.096153409761803,0.0437450515208494,6.0,6.0,6.0,False,False,Percent
9,7,Mark Dacascos,0.7166666666666667,0.1225071225071225,0.014298725914219,7.0,7.0,7.0,True,True,Percent
9,7,Michael Irvin,0.7833333333333333,0.1339031339031339,0.0262171251711499,6.0,6.0,6.0,True,True,Percent
9,7,Joanna Krupa,0.9166666666666666,0.1566951566951567,0.1815165071378243,1.0,3.0,1.0,False,False,Percent
9,7,Aaron Carter,0.8833333333333333,0.150997150997151,0.131041257338324,3.5,4.0,3.5,False,False,Percent
9,7,Mya,0.8166666666666667,0.1396011396011396,0.3119383094006748,3.5,1.0,3.5,False,True,Percent
9,7,Donny Osmond,0.8666666666666667,0.1481481481481481,0.2629531706045582,2.0,2.0,2.0,False,False,Percent
9,7,Kelly Osbourne,0.8666666666666667,0.1481481481481481,0.0720349044332494,5.0,5.0,5.0,False,False,Percent
9,8,Joanna Krupa,0.8666666666666667,0.1984732824427481,0.1858700157746115,2.0,2.0,2.0,False,False,Percent
9,8,Aaron Carter,0.8333333333333334,0.1908396946564885,0.064249227969988,5.0,5.0,5.0,True,True,Percent
9,8,Mya,0.9833333333333332,0.2251908396946564,0.4964393832849921,1.0,1.0,1.0,False,False,Percent
9,8,Donny Osmond,0.8333333333333334,0.1908396946564885,0.169815014700367,4.0,3.0,4.0,False,True,Percent
9,8,Kelly Osbourne,0.85,0.1946564885496182,0.0836263582700412,3.0,4.0,3.0,False,True,Percent
9,9,Joanna Krupa,0.9,0.2531258701201785,0.0046241293631649,3.0,4.0,3.0,True,True,Percent
9,9,Mya,0.9666633333333332,0.2718749970703024,0.3901783839895675,1.0,1.0,1.0,False,False,Percent
9,9,Donny Osmond,0.82222,0.2312501699224591,0.2904972845212696,4.0,3.0,4.0,False,True,Percent
9,9,Kelly Osbourne,0.86666,0.2437489628870599,0.3147002021259978,2.0,2.0,2.0,False,True,Percent
9,10,Mya,0.94444,0.3432030932030931,0.8180970452858476,1.5,1.0,1.5,False,True,Percent
9,10,Donny Osmond,0.96666,0.3512776905634048,0.1514071922256159,1.5,2.0,1.5,False,True,Percent
9,10,Kelly Osbourne,0.84074,0.305519216233502,0.0304957624885364,3.0,3.0,3.0,False,True,Percent
10,1,Aiden Turner,0.5,0.0717703349282296,0.0585991521222313,10.0,10.0,10.0,False,True,Percent
10,1,Shannen Doherty,0.6,0.0861244019138755,0.082831606212376,7.0,7.0,7.0,False,False,Percent
10,1,Niecy Nash,0.6,0.0861244019138755,0.082831606212376,7.0,7.0,7.0,False,False,Percent
10,1,Buzz Aldrin,0.4666666666666667,0.0669856459330143,0.0505216674255164,11.0,11.0,11.0,False,True,Percent
10,1,Chad Ochocinco,0.6,0.0861244019138755,0.082831606212376,7.0,7.0,7.0,False,False,Percent
10,1,Evan Lysacek,0.7666666666666667,0.1100478468899521,0.1232190296959505,2.0,2.0,2.0,False,False,Percent
10,1,Pamela Anderson,0.7,0.1004784688995215,0.1070640603025207,3.5,3.5,3.5,False,False,Percent
10,1,Nicole Scherzinger,0.8333333333333334,0.1196172248803827,0.1393739990893802,1.0,1.0,1.0,False,False,Percent
10,1,Erin Andrews,0.7,0.1004784688995215,0.1070640603025207,3.5,3.5,3.5,False,False,Percent
10,1,Kate Gosselin,0.5333333333333333,0.0765550239234449,0.0666766368189462,9.0,9.0,9.0,False,True,Percent
10,1,Jake Pavelka,0.6666666666666666,0.0956937799043062,0.0989865756058058,5.0,5.0,5.0,False,False,Percent
10,2,Aiden Turner,0.6333333333333333,0.0863636363636363,0.060802331340804,11.0,10.0,11.0,False,False,Percent
10,2,Shannen Doherty,0.6666666666666666,0.0909090909090909,0.0073336434272189,10.0,11.0,10.0,True,False,Percent
10,2,Niecy Nash,0.7,0.0954545454545454,0.0832868113812536,6.0,6.0,6.0,False,False,Percent
10,2,Buzz Aldrin,0.4,0.0545454545454545,0.1008331448531697,7.0,8.0,7.0,False,True,Percent
10,2,Chad Ochocinco,0.5333333333333333,0.0727272727272727,0.0846007429628142,8.5,7.0,8.5,False,True,Percent
10,2,Evan Lysacek,0.8,0.1090909090909091,0.1159777016210848,2.0,2.0,2.0,False,False,Percent
10,2,Pamela Anderson,0.7333333333333333,0.0999999999999999,0.1017033693999661,3.5,4.0,3.5,False,False,Percent
10,2,Nicole Scherzinger,0.9333333333333332,0.1272727272727273,0.1587817238502515,1.0,1.0,1.0,False,False,Percent
10,2,Erin Andrews,0.7666666666666667,0.1045454545454545,0.1010085266679578,3.5,3.0,3.5,False,False,Percent
10,2,Kate Gosselin,0.5,0.0681818181818181,0.085811710243956,8.5,9.0,8.5,False,True,Percent
10,2,Jake Pavelka,0.6666666666666666,0.0909090909090909,0.099860294251523,5.0,5.0,5.0,False,False,Percent
10,3,Aiden Turner,0.6666666666666666,0.0985221674876847,0.0492796940109267,8.0,8.0,8.0,False,True,Percent
10,3,Niecy Nash,0.7,0.1034482758620689,0.0859162935891592,6.0,6.0,6.0,False,False,Percent
10,3,Buzz Aldrin,0.4333333333333333,0.064039408866995,0.0046627100647477,10.0,10.0,10.0,True,True,Percent
10,3,Chad Ochocinco,0.6666666666666666,0.0985221674876847,0.0573992980484889,7.0,7.0,7.0,False,False,Percent
10,3,Evan Lysacek,0.8666666666666667,0.1280788177339901,0.1965696850105362,1.0,2.0,1.0,False,False,Percent
10,3,Pamela Anderson,0.7,0.1034482758620689,0.1200052361587351,4.0,4.0,4.0,False,False,Percent
10,3,Nicole Scherzinger,0.7666666666666667,0.1133004926108374,0.2242719834022903,2.0,1.0,2.0,False,False,Percent
10,3,Erin Andrews,0.7666666666666667,0.1133004926108374,0.1373893997567763,3.0,3.0,3.0,False,False,Percent
10,3,Kate Gosselin,0.5,0.0738916256157635,0.0298075720506594,9.0,9.0,9.0,False,True,Percent
10,3,Jake Pavelka,0.7,0.1034482758620689,0.0946981279076796,5.0,5.0,5.0,False,False,Percent
10,4,Aiden Turner,0.55,0.0889487870619946,0.0076333404240503,8.5,9.0,8.5,True,True,Percent
10,4,Niecy Nash,0.6,0.0970350404312668,0.0609989679565669,7.0,7.0,7.0,False,True,Percent
10,4,Chad Ochocinco,0.7333333333333333,0.1185983827493261,0.059629419453029,5.5,5.0,5.5,False,False,Percent
10,4,Evan Lysacek,0.8666666666666667,0.1401617250673854,0.2481180214192767,1.5,2.0,1.5,False,False,Percent
10,4,Pamela Anderson,0.7833333333333333,0.1266846361185983,0.1210105229306297,3.0,3.0,3.0,False,False,Percent
10,4,Nicole Scherzinger,0.8333333333333334,0.1347708894878706,0.2685390915652333,1.5,1.0,1.5,False,False,Percent
10,4,Erin Andrews,0.65,0.105121293800539,0.115382822948247,4.0,4.0,4.0,False,False,Percent
10,4,Kate Gosselin,0.5333333333333333,0.0862533692722371,0.0455000548536474,8.5,8.0,8.5,False,True,Percent
10,4,Jake Pavelka,0.6333333333333333,0.1024258760107816,0.0731877584493199,5.5,6.0,5.5,False,False,Percent
10,5,Niecy Nash,0.6,0.1040462427745664,0.0400856296673594,6.0,6.0,6.0,False,True,Percent
10,5,Chad Ochocinco,0.6,0.1040462427745664,0.0391628711661836,7.0,7.0,7.0,False,True,Percent
10,5,Evan Lysacek,0.9,0.1560693641618497,0.2938988459312826,2.0,2.0,2.0,False,False,Percent
10,5,Pamela Anderson,0.7,0.1213872832369942,0.1041340599030352,4.0,4.0,4.0,False,False,Percent
10,5,Nicole Scherzinger,0.9666666666666668,0.1676300578034682,0.3473872977677661,1.0,1.0,1.0,False,False,Percent
10,5,Erin Andrews,0.7333333333333333,0.1271676300578034,0.0999229190729648,4.0,3.0,4.0,False,False,Percent
10,5,Kate Gosselin,0.5,0.0867052023121387,0.0051371852556829,8.0,8.0,8.0,True,True,Percent
10,5,Jake Pavelka,0.7666666666666667,0.1329479768786127,0.0702711912357265,4.0,5.0,4.0,False,False,Percent
10,6,Niecy Nash,0.86666,0.1244013735931173,0.0397156637933159,6.0,6.0,6.0,False,True,Percent
10,6,Chad Ochocinco,1.03333,0.148325377166335,0.0393306320112645,5.0,5.0,5.0,False,False,Percent
10,6,Evan Lysacek,0.9,0.1291870355546645,0.2189573332395967,3.0,2.0,3.0,False,True,Percent
10,6,Pamela Anderson,0.9999933333333334,0.1435401936752898,0.0968946521736689,4.0,4.0,4.0,False,False,Percent
10,6,Nicole Scherzinger,1.1999966666666666,0.1722489022690506,0.4644041396711459,1.0,1.0,1.0,False,False,Percent
10,6,Erin Andrews,1.1333333333333333,0.1626799706984664,0.1216030087178912,2.0,3.0,2.0,False,False,Percent
10,6,Jake Pavelka,0.8333299999999999,0.1196171470430762,0.0190945703931176,7.0,7.0,7.0,True,True,Percent
10,7,Niecy Nash,0.8166666666666667,0.157556270096463,0.0541854949197873,5.0,5.0,5.0,False,True,Percent
10,7,Chad Ochocinco,0.8666666666666667,0.1672025723472668,0.0482419034057244,4.0,4.0,4.0,False,False,Percent
10,7,Evan Lysacek,0.9,0.1736334405144694,0.2436198806736058,2.0,2.0,2.0,False,False,Percent
10,7,Pamela Anderson,0.85,0.1639871382636656,0.0249561674094865,6.0,6.0,6.0,True,True,Percent
10,7,Nicole Scherzinger,0.9,0.1736334405144694,0.5378740554557031,1.0,1.0,1.0,False,False,Percent
10,7,Erin Andrews,0.85,0.1639871382636656,0.0911224981356928,3.0,3.0,3.0,False,True,Percent
10,8,Niecy Nash,0.7166666666666667,0.1699604743083003,0.0063392625489214,5.0,5.0,5.0,True,True,Percent
10,8,Chad Ochocinco,0.75,0.1778656126482213,0.0240178010587842,4.0,4.0,4.0,False,True,Percent
10,8,Evan Lysacek,0.8833333333333333,0.2094861660079051,0.2387117928749824,2.0,2.0,2.0,False,True,Percent
10,8,Nicole Scherzinger,0.9833333333333332,0.2332015810276679,0.643335105657669,1.0,1.0,1.0,False,False,Percent
10,8,Erin Andrews,0.8833333333333333,0.2094861660079051,0.0875960378596411,3.0,3.0,3.0,False,False,Percent
10,9,Chad Ochocinco,0.8666666666666667,0.2300884955752212,0.011085611704226,4.0,4.0,4.0,True,True,Percent
10,9,Evan Lysacek,0.9833333333333332,0.2610619469026549,0.250208249840951,2.0,2.0,2.0,False,True,Percent
10,9,Nicole Scherzinger,0.9833333333333332,0.2610619469026549,0.6668698250242245,1.0,1.0,1.0,False,False,Percent
10,9,Erin Andrews,0.9333333333333332,0.247787610619469,0.0718363134305987,3.0,3.0,3.0,False,True,Percent
10,10,Evan Lysacek,0.89629,0.3252683684504671,0.1737619335354438,2.5,2.0,2.5,False,True,Percent
10,10,Nicole Scherzinger,0.9592566666666666,0.3481193038992962,0.7755867790748817,1.0,1.0,1.0,False,True,Percent
10,10,Erin Andrews,0.8999933333333333,0.3266123276502367,0.0506512873896743,2.5,3.0,2.5,False,True,Percent
11,1,David Hasselhoff,0.5,0.066079295154185,0.0062828746067895,12.0,12.0,12.0,True,True,Percent
11,1,Florence Henderson,0.6,0.079295154185022,0.0856667271288156,6.5,7.0,6.5,False,False,Percent
11,1,Kyle Massey,0.7666666666666667,0.1013215859030837,0.1223037629641527,1.0,1.0,1.0,False,False,Percent
11,1,Jennifer Grey,0.8,0.105726872246696,0.1150505385741452,2.0,2.0,2.0,False,False,Percent
11,1,Rick Fox,0.7333333333333333,0.0969162995594713,0.1008995250794033,4.0,4.0,4.0,False,False,Percent
11,1,Kurt Warner,0.6333333333333333,0.0837004405286343,0.0846836151435426,6.5,6.0,6.5,False,False,Percent
11,1,Margaret Cho,0.5,0.066079295154185,0.0686076041292641,11.0,10.0,11.0,False,True,Percent
11,1,Michael Bolton,0.5333333333333333,0.0704845814977973,0.0636110360847596,9.5,11.0,9.5,False,False,Percent
11,1,Brandy,0.7666666666666667,0.1013215859030837,0.1167718530061329,3.0,3.0,3.0,False,False,Percent
11,1,The Situation,0.5,0.066079295154185,0.0731042867478585,9.5,9.0,9.5,False,True,Percent
11,1,Audrina Patridge,0.6333333333333333,0.0837004405286343,0.085169597446239,5.0,5.0,5.0,False,False,Percent
11,1,Bristol Palin,0.6,0.079295154185022,0.0778485790888959,8.0,8.0,8.0,False,False,Percent
11,2,Florence Henderson,0.6333333333333333,0.085972850678733,0.0684878764279231,8.0,8.0,8.0,False,False,Percent
11,2,Kyle Massey,0.7333333333333333,0.0995475113122171,0.1324175362370364,2.0,2.0,2.0,False,False,Percent
11,2,Jennifer Grey,0.8,0.1085972850678733,0.1603642063899502,1.0,1.0,1.0,False,False,Percent
11,2,Rick Fox,0.7,0.0950226244343891,0.1179036673340414,5.0,4.0,5.0,False,False,Percent
11,2,Kurt Warner,0.7,0.0950226244343891,0.0909201475078051,7.0,7.0,7.0,False,False,Percent
11,2,Margaret Cho,0.6,0.0814479638009049,0.0487527264964827,10.0,10.0,10.0,False,True,Percent
11,2,Michael Bolton,0.4,0.0542986425339366,0.0108982624018096,11.0,11.0,11.0,True,True,Percent
11,2,Brandy,0.7,0.0950226244343891,0.1234434736348391,4.0,3.0,4.0,False,False,Percent
11,2,The Situation,0.6,0.0814479638009049,0.0532355676419294,9.0,9.0,9.0,False,True,Percent
11,2,Audrina Patridge,0.7666666666666667,0.1040723981900452,0.1034770628281055,3.0,5.0,3.0,False,False,Percent
11,2,Bristol Palin,0.7333333333333333,0.0995475113122171,0.0900994731000782,6.0,6.0,6.0,False,False,Percent
11,3,Florence Henderson,0.6666666666666666,0.090497737556561,0.0517441639677646,7.0,8.0,7.0,False,True,Percent
11,3,Kyle Massey,0.7666666666666667,0.1040723981900452,0.1406483576042936,5.0,4.0,5.0,False,False,Percent
11,3,Jennifer Grey,0.8,0.1085972850678733,0.190558390927915,2.0,1.0,2.0,False,False,Percent
11,3,Rick Fox,0.8,0.1085972850678733,0.1302664888137378,4.0,5.0,4.0,False,False,Percent
11,3,Kurt Warner,0.7666666666666667,0.1040723981900452,0.0938485034370604,6.0,6.0,6.0,False,False,Percent
11,3,Margaret Cho,0.6,0.0814479638009049,0.0063292068992098,10.0,10.0,10.0,True,True,Percent
11,3,Brandy,0.8,0.1085972850678733,0.1408415639895819,3.0,3.0,3.0,False,False,Percent
11,3,The Situation,0.6666666666666666,0.090497737556561,0.0378986145843812,9.0,9.0,9.0,False,False,Percent
11,3,Audrina Patridge,0.8666666666666667,0.1176470588235294,0.144932573477314,1.0,2.0,1.0,False,False,Percent
11,3,Bristol Palin,0.6333333333333333,0.085972850678733,0.062932136298741,8.0,7.0,8.0,False,True,Percent
11,4,Florence Henderson,0.5833333333333334,0.0977653631284916,0.0408579742317918,6.5,7.0,6.5,False,False,Percent
11,4,Kyle Massey,0.6666666666666666,0.1117318435754189,0.1271941669469332,4.0,4.0,4.0,False,False,Percent
11,4,Jennifer Grey,0.9333333333333332,0.1564245810055866,0.266520144010442,1.0,1.0,1.0,False,False,Percent
11,4,Rick Fox,0.65,0.1089385474860335,0.1203545616910486,5.0,5.0,5.0,False,False,Percent
11,4,Kurt Warner,0.5666666666666667,0.0949720670391061,0.0710801268041157,6.5,6.0,6.5,False,True,Percent
11,4,Brandy,0.8,0.1340782122905028,0.1646332154436405,2.0,2.0,2.0,False,False,Percent
11,4,The Situation,0.4666666666666667,0.0782122905027933,0.0084600173052335,9.0,9.0,9.0,True,True,Percent
11,4,Audrina Patridge,0.7666666666666667,0.1284916201117318,0.1601028355046177,3.0,3.0,3.0,False,False,Percent
11,4,Bristol Palin,0.5333333333333333,0.0893854748603352,0.0407969580621771,8.0,8.0,8.0,False,True,Percent
11,5,Florence Henderson,0.7,0.1153846153846153,0.0112791532305126,7.0,8.0,7.0,True,True,Percent
11,5,Kyle Massey,0.6666666666666666,0.1098901098901098,0.0873110617301629,6.0,6.0,6.0,False,True,Percent
11,5,Jennifer Grey,0.8333333333333334,0.1373626373626373,0.2957875345335959,1.5,1.0,1.5,False,False,Percent
11,5,Rick Fox,0.8,0.1318681318681318,0.119941957598421,3.0,4.0,3.0,False,False,Percent
11,5,Kurt Warner,0.8,0.1318681318681318,0.0697112510118436,5.0,5.0,5.0,False,False,Percent
11,5,Brandy,0.9,0.1483516483516483,0.2157331495336389,1.5,2.0,1.5,False,False,Percent
11,5,Audrina Patridge,0.7666666666666667,0.1263736263736264,0.1475623642121883,4.0,3.0,4.0,False,False,Percent
11,5,Bristol Palin,0.6,0.0989010989010989,0.0526735281496372,8.0,7.0,8.0,False,True,Percent
11,6,Kyle Massey,0.9999966666666664,0.1449275432332379,0.08357436177302,5.0,5.0,5.0,False,False,Percent
11,6,Jennifer Grey,0.9666666666666668,0.1400970921157704,0.2743923492097609,3.5,2.0,3.5,False,True,Percent
11,6,Rick Fox,1.0,0.144928026326659,0.1193737798660842,3.5,4.0,3.5,False,False,Percent
11,6,Kurt Warner,0.73333,0.1062800695461289,0.0343834691856038,6.5,7.0,6.5,False,True,Percent
11,6,Brandy,1.1999966666666666,0.1739131484985698,0.3032922749499216,1.0,1.0,1.0,False,False,Percent
11,6,Audrina Patridge,1.06666,0.1545889285615941,0.168351863875461,2.0,3.0,2.0,True,False,Percent
11,6,Bristol Palin,0.9333266666666666,0.1352651917180396,0.016631901140148,6.5,6.0,6.5,False,True,Percent
11,7,Kyle Massey,0.8375,0.1606714628297362,0.2349683331017133,4.0,3.0,4.0,False,True,Percent
11,7,Jennifer Grey,0.9125,0.1750599520383693,0.2447094938857797,1.0,1.0,1.0,False,False,Percent
11,7,Rick Fox,0.8625,0.1654676258992805,0.0069437021994698,5.0,6.0,5.0,True,True,Percent
11,7,Kurt Warner,0.875,0.1678657074340527,0.1576956942943032,3.0,4.0,3.0,False,False,Percent
11,7,Brandy,0.9125,0.1750599520383693,0.2375406880183775,2.0,2.0,2.0,False,False,Percent
11,7,Bristol Palin,0.8125,0.1558752997601918,0.1181420885003564,6.0,5.0,6.0,False,True,Percent
11,8,Kyle Massey,0.9333333333333332,0.2113207547169811,0.0810212232465283,3.0,3.0,3.0,False,True,Percent
11,8,Jennifer Grey,0.95,0.2150943396226415,0.4136799268871873,2.0,2.0,2.0,False,False,Percent
11,8,Kurt Warner,0.8,0.1811320754716981,0.0117674138251955,4.5,5.0,4.5,True,True,Percent
11,8,Brandy,0.95,0.2150943396226415,0.4583787791561853,1.0,1.0,1.0,False,False,Percent
11,8,Bristol Palin,0.7833333333333333,0.1773584905660377,0.0351526568849035,4.5,4.0,4.5,False,True,Percent
11,9,Kyle Massey,0.9666666666666668,0.2543859649122807,0.2994398745377898,1.5,2.0,1.5,False,True,Percent
11,9,Jennifer Grey,1.0,0.2631578947368421,0.2640237636976402,1.5,3.0,1.5,False,False,Percent
11,9,Brandy,0.95,0.25,0.0130880187105421,4.0,4.0,4.0,True,True,Percent
11,9,Bristol Palin,0.8833333333333333,0.2324561403508772,0.4234483430540277,3.0,1.0,3.0,False,True,Percent
11,10,Kyle Massey,0.9111066666666666,0.3293164561842318,0.1067636721494983,2.0,2.0,2.0,False,True,Percent
11,10,Jennifer Grey,1.0,0.3614466540883231,0.8802334889992565,1.0,1.0,1.0,False,True,Percent
11,10,Bristol Palin,0.8555533333333333,0.3092368897274451,0.0130028388512451,3.0,3.0,3.0,False,True,Percent
12,1,Ralph Macchio,0.8,0.1159420289855072,0.1323081101273684,1.0,1.0,1.0,False,False,Percent
12,1,Chelsea Kane,0.7,0.1014492753623188,0.1082767534217872,3.5,3.5,3.5,False,False,Percent
12,1,Kirstie Alley,0.7666666666666667,0.1111111111111111,0.1242976578921747,2.0,2.0,2.0,False,False,Percent
12,1,Hines Ward,0.7,0.1014492753623188,0.1082767534217872,3.5,3.5,3.5,False,False,Percent
12,1,Sugar Ray Leonard,0.5666666666666667,0.0821256038647342,0.0762349444810122,9.0,9.0,9.0,False,True,Percent
12,1,Chris Jericho,0.6333333333333333,0.0917874396135265,0.0922558489513997,5.5,5.5,5.5,False,False,Percent
12,1,Petra Nemcova,0.6,0.0869565217391304,0.0842453967162059,7.5,7.5,7.5,False,False,Percent
12,1,Mike Catherwood,0.4333333333333333,0.0628019323671497,0.0453997015452276,11.0,11.0,11.0,False,True,Percent
12,1,Romeo,0.6333333333333333,0.0917874396135265,0.0922558489513997,5.5,5.5,5.5,False,False,Percent
12,1,Wendy Williams,0.4666666666666667,0.0676328502415458,0.0522035877754309,10.0,10.0,10.0,False,True,Percent
12,1,Kendra Wilkinson,0.6,0.0869565217391304,0.0842453967162059,7.5,7.5,7.5,False,False,Percent
12,2,Ralph Macchio,0.7,0.0972222222222222,0.1390021017964626,2.0,2.0,2.0,False,False,Percent
12,2,Chelsea Kane,0.6,0.0833333333333333,0.1094154282523796,7.0,6.0,7.0,False,False,Percent
12,2,Kirstie Alley,0.6666666666666666,0.0925925925925925,0.122036272352775,5.0,5.0,5.0,False,False,Percent
12,2,Hines Ward,0.7666666666666667,0.1064814814814814,0.1387111440238483,1.0,1.0,1.0,False,False,Percent
12,2,Sugar Ray Leonard,0.5666666666666667,0.0787037037037037,0.056877763346372,9.0,9.0,9.0,False,True,Percent
12,2,Chris Jericho,0.7666666666666667,0.1064814814814814,0.1191758738160339,3.0,3.0,3.0,False,False,Percent
12,2,Petra Nemcova,0.6,0.0833333333333333,0.0717632390358251,8.0,8.0,8.0,False,False,Percent
12,2,Mike Catherwood,0.5666666666666667,0.0787037037037037,0.0027503461249764,11.0,11.0,11.0,True,True,Percent
12,2,Romeo,0.7666666666666667,0.1064814814814814,0.1189211033191683,4.0,4.0,4.0,False,False,Percent
12,2,Wendy Williams,0.5666666666666667,0.0787037037037037,0.0457597829756847,10.0,10.0,10.0,False,True,Percent
12,2,Kendra Wilkinson,0.6333333333333333,0.0879629629629629,0.0755869449564726,6.0,7.0,6.0,False,False,Percent
12,3,Ralph Macchio,0.7,0.0981308411214953,0.1353149546733715,2.0,2.0,2.0,False,False,Percent
12,3,Chelsea Kane,0.7666666666666667,0.1074766355140187,0.1001119462628557,5.0,5.0,5.0,False,False,Percent
12,3,Kirstie Alley,0.7,0.0981308411214953,0.1237637851989775,4.0,3.0,4.0,False,False,Percent
12,3,Hines Ward,0.8333333333333334,0.116822429906542,0.1935633027741635,1.0,1.0,1.0,False,False,Percent
12,3,Sugar Ray Leonard,0.6666666666666666,0.0934579439252336,0.045845279225484,9.0,9.0,9.0,False,True,Percent
12,3,Chris Jericho,0.7,0.0981308411214953,0.1178836737613009,6.0,4.0,6.0,False,False,Percent
12,3,Petra Nemcova,0.8333333333333334,0.116822429906542,0.0880666149814263,3.0,6.0,3.0,False,False,Percent
12,3,Romeo,0.6666666666666666,0.0934579439252336,0.1032150481192091,8.0,7.0,8.0,False,True,Percent
12,3,Wendy Williams,0.5,0.0700934579439252,0.0071120396451535,10.0,10.0,10.0,True,True,Percent
12,3,Kendra Wilkinson,0.7666666666666667,0.1074766355140187,0.0851233553580571,7.0,8.0,7.0,False,False,Percent
12,4,Ralph Macchio,0.8333333333333334,0.1213592233009708,0.1612238163679428,3.0,2.0,3.0,False,False,Percent
12,4,Chelsea Kane,0.8666666666666667,0.1262135922330097,0.1278964624678638,2.0,3.0,2.0,False,False,Percent
12,4,Kirstie Alley,0.7333333333333333,0.1067961165048543,0.0993360224099017,7.0,6.0,7.0,False,True,Percent
12,4,Hines Ward,0.8333333333333334,0.1213592233009708,0.2294750863236872,1.0,1.0,1.0,False,False,Percent
12,4,Sugar Ray Leonard,0.7,0.1019417475728155,0.0101654269544604,8.5,9.0,8.5,True,True,Percent
12,4,Chris Jericho,0.7666666666666667,0.1116504854368932,0.1139958559323624,4.0,4.0,4.0,False,False,Percent
12,4,Petra Nemcova,0.7666666666666667,0.1116504854368932,0.0835805734754012,6.0,7.0,6.0,False,False,Percent
12,4,Romeo,0.7666666666666667,0.1116504854368932,0.1012217248188101,5.0,5.0,5.0,False,False,Percent
12,4,Kendra Wilkinson,0.6,0.087378640776699,0.0731050312495701,8.5,8.0,8.5,False,True,Percent
12,5,Ralph Macchio,0.7333333333333333,0.11340206185567,0.1195519608374573,6.0,5.0,6.0,False,True,Percent
12,5,Chelsea Kane,0.8666666666666667,0.134020618556701,0.1602541538140141,2.0,2.0,2.0,False,False,Percent
12,5,Kirstie Alley,0.7666666666666667,0.1185567010309278,0.0830407297770174,5.0,6.0,5.0,False,False,Percent
12,5,Hines Ward,0.9,0.1391752577319587,0.2826102817638149,1.0,1.0,1.0,False,False,Percent
12,5,Chris Jericho,0.8666666666666667,0.134020618556701,0.135078678382704,4.0,4.0,4.0,False,False,Percent
12,5,Petra Nemcova,0.7333333333333333,0.11340206185567,0.0184764155211175,8.0,8.0,8.0,True,True,Percent
12,5,Romeo,0.8666666666666667,0.134020618556701,0.140199119311063,3.0,3.0,3.0,False,False,Percent
12,5,Kendra Wilkinson,0.7333333333333333,0.11340206185567,0.0607886605928115,7.0,7.0,7.0,False,True,Percent
12,6,Ralph Macchio,0.8,0.1333333333333333,0.0896475076374549,5.5,5.0,5.5,False,True,Percent
12,6,Chelsea Kane,0.9333333333333332,0.1555555555555555,0.2066442520265964,1.0,2.0,1.0,False,False,Percent
12,6,Kirstie Alley,0.8666666666666667,0.1444444444444444,0.0970709843943177,4.0,4.0,4.0,False,False,Percent
12,6,Hines Ward,0.9,0.15,0.371521241427586,2.0,1.0,2.0,False,False,Percent
12,6,Chris Jericho,0.7333333333333333,0.1222222222222222,0.0276327041953395,7.0,7.0,7.0,True,True,Percent
12,6,Romeo,0.9333333333333332,0.1555555555555555,0.1623013270140697,3.0,3.0,3.0,False,False,Percent
12,6,Kendra Wilkinson,0.8333333333333334,0.1388888888888889,0.0451819833046353,5.5,6.0,5.5,False,True,Percent
12,7,Ralph Macchio,0.825,0.1750663129973474,0.1114478716401829,2.0,3.0,2.0,False,False,Percent
12,7,Chelsea Kane,0.8,0.169761273209549,0.2259269605348948,3.0,2.0,3.0,False,False,Percent
12,7,Kirstie Alley,0.75,0.1591511936339522,0.0651067336195119,6.0,5.0,6.0,False,True,Percent
12,7,Hines Ward,0.825,0.1750663129973474,0.4718125199240535,1.0,1.0,1.0,False,False,Percent
